,Unnamed: 0,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
184,2020,"[25856, 27610)","[120140, 127485)","[144589, 161525)",DebtCon,Mgr,"[2, 3)",0,0,"[280, 303)",0,25,"[37, 40)"
185,2005,"[25856, 27610)","[120140, 127485)","[161525, 178461)",DebtCon,Mgr,"[1, 2)",0,0,"[233, 257)",2,24,nan
186,2069,"[25856, 27610)","[127485, 134830)","[161525, 178461)",DebtCon,Mgr,"[0, 1)",0,0,"[233, 257)",2,24,"[34, 37)"
187,2019,"[25856, 27610)","[127485, 134830)","[161525, 178461)",DebtCon,Mgr,"[1, 2)",0,0,"[233, 257)",2,23,"[34, 37)"
188,2074,"[25856, 27610)","[127485, 134830)","[178461, 195397)",DebtCon,Mgr,"[1, 2)",nan,nan,"[116, 140)",nan,39,"[28, 31)"
189,2054,"[25856, 27610)","[134830, 142175)","[178461, 195397)",DebtCon,Mgr,"[1, 2)",nan,nan,"[116, 140)",nan,38,"[31, 34)"
190,2024,"[25856, 27610)",nan,"[110717, 127653)",DebtCon,Mgr,"[8, 9)",0,0,"[140, 163)",0,27,"[34, 37)"
191,2055,"[25856, 27610)",nan,"[110717, 127653)",DebtCon,Mgr,"[11, 12)",0,0,"[163, 187)",0,26,"[31, 34)"
192,2081,"[27610, 29364)","[17309, 24654)","[26036, 42972)",DebtCon,Mgr,"[12, 13)",3,0,"[210, 233)",0,46,nan
193,2120,"[27610, 29364)","[31999, 39344)","[59908, 76844)",DebtCon,Mgr,"[12, 13)",1,0,"[70, 93)",6,15,"[31, 34)"
194,2089,"[27610, 29364)","[83415, 90760)","[110717, 127653)",DebtCon,Mgr,"[5, 6)",2,1,"[93, 116)",8,15,"[0, 2)"
195,2085,"[27610, 29364)","[127485, 134830)","[161525, 178461)",DebtCon,Mgr,"[2, 3)",0,0,"[233, 257)",1,24,"[34, 37)"
196,2110,"[27610, 29364)","[127485, 134830)","[178461, 195397)",DebtCon,Mgr,"[2, 3)",nan,nan,"[93, 116)",nan,39,"[31, 34)"
197,2127,"[27610, 29364)","[127485, 134830)","[178461, 195397)",DebtCon,Mgr,"[2, 3)",nan,nan,"[116, 140)",nan,39,"[28, 31)"
198,2111,"[27610, 29364)","[134830, 142175)","[178461, 195397)",DebtCon,Mgr,"[0, 1)",nan,nan,"[93, 116)",nan,38,"[28, 31)"
199,2122,"[27610, 29364)","[134830, 142175)","[178461, 195397)",DebtCon,Mgr,"[0, 1)",nan,nan,"[93, 116)",nan,39,"[28, 31)"
200,2126,"[27610, 29364)",nan,"[110717, 127653)",DebtCon,Mgr,"[8, 9)",1,0,"[163, 187)",0,26,"[31, 34)"
201,2105,"[27610, 29364)",nan,"[110717, 127653)",DebtCon,Mgr,"[9, 10)",0,0,"[163, 187)",0,26,"[31, 34)"
202,2168,"[29364, 31118)","[24654, 31999)","[59908, 76844)",DebtCon,Mgr,"[20, 21)",2,0,"[116, 140)",1,14,nan
203,2155,"[29364, 31118)","[39344, 46689)","[59908, 76844)",DebtCon,Mgr,"[12, 13)",1,0,"[93, 116)",5,15,"[34, 37)"
204,2156,"[29364, 31118)","[76070, 83415)","[110717, 127653)",DebtCon,Mgr,"[10, 11)",0,0,"[70, 93)",0,34,"[25, 28)"
205,2140,"[29364, 31118)","[76070, 83415)","[110717, 127653)",DebtCon,Mgr,"[12, 13)",0,0,"[70, 93)",1,34,"[25, 28)"
206,2162,"[29364, 31118)","[127485, 134830)","[161525, 178461)",DebtCon,Mgr,"[13, 14)",0,0,"[163, 187)",2,28,"[40, 43)"
207,2198,"[31118, 32872)","[17309, 24654)","[26036, 42972)",DebtCon,Mgr,"[7, 8)",0,0,"[23, 46)",0,7,nan
208,2172,"[31118, 32872)","[31999, 39344)","[76844, 93780)",DebtCon,Mgr,"[21, 22)",1,0,"[116, 140)",0,14,"[34, 37)"
209,2187,"[31118, 32872)","[76070, 83415)","[110717, 127653)",DebtCon,Mgr,"[11, 12)",0,0,"[70, 93)",0,34,"[25, 28)"
210,2183,"[31118, 32872)","[120140, 127485)","[161525, 178461)",DebtCon,Mgr,"[12, 13)",0,0,"[163, 187)",2,28,"[40, 43)"
211,2182,"[31118, 32872)","[120140, 127485)","[178461, 195397)",DebtCon,Mgr,"[14, 15)",0,0,"[163, 187)",2,28,"[40, 43)"
212,2189,"[31118, 32872)","[230317, 237662)","[26036, 42972)",DebtCon,Mgr,"[3, 4)",0,2,"[187, 210)",3,50,nan
213,2199,"[31118, 32872)","[230317, 237662)","[26036, 42972)",DebtCon,Mgr,"[4, 5)",0,1,"[210, 233)",2,49,"[40, 43)"
214,2214,"[32872, 34626)","[17309, 24654)","[42972, 59908)",DebtCon,Mgr,"[7, 8)",0,0,"[46, 70)",0,6,"[34, 37)"
215,2227,"[32872, 34626)","[24654, 31999)","[26036, 42972)",DebtCon,Mgr,"[6, 7)",0,0,"[23, 46)",0,7,"[34, 37)"
216,2218,"[32872, 34626)","[83415, 90760)","[127653, 144589)",DebtCon,Mgr,"[29, 30)",0,0,"[327, 350)",0,19,"[37, 40)"
217,2226,"[32872, 34626)","[164211, 171556)","[212334, 229270)",DebtCon,Mgr,"[2, 3)",0,0,"[163, 187)",2,21,"[31, 34)"
218,2207,"[32872, 34626)","[230317, 237662)","[42972, 59908)",DebtCon,Mgr,"[3, 4)",0,1,"[210, 233)",2,50,"[40, 43)"
219,2222,"[32872, 34626)","[237662, 245007)","[26036, 42972)",DebtCon,Mgr,"[1, 2)",0,2,"[187, 210)",3,50,"[40, 43)"
220,2223,"[32872, 34626)","[237662, 245007)","[26036, 42972)",DebtCon,Mgr,"[1, 2)",0,2,"[187, 210)",3,50,"[40, 43)"
221,2245,"[34626, 36380)","[17309, 24654)","[26036, 42972)",DebtCon,Mgr,"[6, 7)",0,0,"[46, 70)",0,6,"[31, 34)"
222,2238,"[34626, 36380)","[17309, 24654)","[42972, 59908)",DebtCon,Mgr,"[7, 8)",0,0,"[23, 46)",0,6,"[34, 37)"
223,2246,"[34626, 36380)","[24654, 31999)","[42972, 59908)",DebtCon,Mgr,"[6, 7)",0,0,"[46, 70)",0,6,"[31, 34)"
224,2229,"[34626, 36380)","[76070, 83415)","[127653, 144589)",DebtCon,Mgr,"[27, 28)",0,0,"[327, 350)",0,19,"[40, 43)"
225,2236,"[34626, 36380)","[83415, 90760)","[127653, 144589)",DebtCon,Mgr,"[30, 31)",0,0,"[350, 374)",0,20,"[40, 43)"
226,2234,"[34626, 36380)","[230317, 237662)","[26036, 42972)",DebtCon,Mgr,"[2, 3)",0,1,"[210, 233)",2,50,"[40, 43)"
227,2235,"[34626, 36380)","[237662, 245007)","[42972, 59908)",DebtCon,Mgr,"[2, 3)",0,1,"[210, 233)",3,49,"[40, 43)"
228,2257,"[36380, 38134)","[54034, 61379)","[93780, 110717)",DebtCon,Mgr,"[16, 17)",0,1,"[187, 210)",0,22,nan
229,2263,"[36380, 38134)","[61379, 68724)","[110717, 127653)",DebtCon,Mgr,"[16, 17)",0,0,"[187, 210)",0,22,"[40, 43)"
230,2247,"[36380, 38134)","[83415, 90760)","[127653, 144589)",DebtCon,Mgr,"[30, 31)",0,0,"[327, 350)",0,19,"[40, 43)"
231,2281,"[38134, 39888)","[54034, 61379)","[110717, 127653)",DebtCon,Mgr,"[16, 17)",0,1,"[187, 210)",0,22,"[40, 43)"
232,2276,"[38134, 39888)","[61379, 68724)","[93780, 110717)",DebtCon,Mgr,"[15, 16)",0,1,"[187, 210)",0,22,"[37, 40)"
233,2279,"[38134, 39888)","[61379, 68724)","[110717, 127653)",DebtCon,Mgr,"[15, 16)",0,0,"[187, 210)",0,21,"[40, 43)"
234,2280,"[38134, 39888)","[127485, 134830)","[178461, 195397)",DebtCon,Mgr,nan,0,0,"[163, 187)",0,25,"[31, 34)"
235,2278,"[38134, 39888)","[127485, 134830)","[178461, 195397)",DebtCon,Mgr,nan,1,0,"[163, 187)",0,24,"[31, 34)"
236,2275,"[38134, 39888)","[127485, 134830)","[178461, 195397)",DebtCon,Mgr,nan,1,0,"[163, 187)",0,25,"[31, 34)"
237,2265,"[38134, 39888)","[127485, 134830)","[195397, 212334)",DebtCon,Mgr,nan,0,0,"[187, 210)",0,24,"[31, 34)"
238,2268,"[38134, 39888)","[134830, 142175)","[178461, 195397)",DebtCon,Mgr,nan,1,0,"[163, 187)",0,25,"[34, 37)"
239,2284,"[39888, 41642)","[2619, 9964)",nan,DebtCon,Mgr,"[5, 6)",7,1,"[303, 327)",6,21,nan
240,2295,"[39888, 41642)","[54034, 61379)","[110717, 127653)",DebtCon,Mgr,"[16, 17)",0,0,"[210, 233)",0,22,"[40, 43)"
241,2288,"[39888, 41642)","[61379, 68724)","[93780, 110717)",DebtCon,Mgr,"[14, 15)",0,0,"[187, 210)",0,21,"[37, 40)"
242,2293,"[39888, 41642)","[61379, 68724)","[110717, 127653)",DebtCon,Mgr,"[15, 16)",0,0,"[187, 210)",0,21,"[40, 43)"
243,2294,"[39888, 41642)","[127485, 134830)","[178461, 195397)",DebtCon,Mgr,nan,1,0,"[187, 210)",0,25,"[31, 34)"
244,2330,"[48658, 50412)","[24654, 31999)",nan,DebtCon,Mgr,"[8, 9)",1,0,"[93, 116)",1,6,nan
245,2336,"[48658, 50412)","[31999, 39344)",nan,DebtCon,Mgr,"[7, 8)",1,0,"[116, 140)",1,5,"[34, 37)"
246,2337,"[48658, 50412)","[193591, 200936)","[263142, 280078)",DebtCon,Mgr,"[16, 17)",0,0,"[140, 163)",1,20,"[40, 43)"
247,37,"[3054, 4808)","[46689, 54034)","[59908, 76844)",DebtCon,Office,"[14, 15)",1,3,"[70, 93)",0,17,"[37, 40)"
248,261,"[6562, 8316)","[24654, 31999)","[26036, 42972)",DebtCon,Office,"[2, 3)",0,0,"[93, 116)",1,20,nan
249,254,"[6562, 8316)","[39344, 46689)","[42972, 59908)",DebtCon,Office,"[8, 9)",0,0,"[187, 210)",1,22,"[31, 34)"
250,236,"[6562, 8316)","[46689, 54034)","[59908, 76844)",DebtCon,Office,"[3, 4)",0,1,"[70, 93)",2,12,"[34, 37)"
251,292,"[6562, 8316)","[46689, 54034)","[59908, 76844)",DebtCon,Office,"[5, 6)",0,0,"[93, 116)",2,11,"[37, 40)"
252,267,"[6562, 8316)","[68724, 76070)","[76844, 93780)",DebtCon,Office,"[15, 16)",0,1,"[70, 93)",0,9,nan
253,205,"[6562, 8316)","[68724, 76070)","[110717, 127653)",DebtCon,Office,"[0, 1)",0,1,"[233, 257)",1,38,"[17, 20)"
254,179,"[6562, 8316)","[68724, 76070)","[110717, 127653)",DebtCon,Office,"[1, 2)",0,0,"[210, 233)",1,38,"[17, 20)"
255,201,"[6562, 8316)","[76070, 83415)","[110717, 127653)",DebtCon,Office,"[1, 2)",0,0,"[233, 257)",0,37,"[17, 20)"
256,411,"[8316, 10070)","[17309, 24654)","[26036, 42972)",DebtCon,Office,"[3, 4)",1,1,"[140, 163)",2,19,nan
257,326,"[8316, 10070)","[24654, 31999)","[26036, 42972)",DebtCon,Office,"[0, 1)",0,0,"[70, 93)",0,10,nan
258,448,"[8316, 10070)","[31999, 39344)","[42972, 59908)",DebtCon,Office,"[0, 1)",0,0,"[140, 163)",0,13,"[66, 69)"
259,365,"[8316, 10070)","[31999, 39344)","[42972, 59908)",DebtCon,Office,"[2, 3)",0,0,"[70, 93)",1,20,"[14, 17)"
260,492,"[8316, 10070)","[39344, 46689)","[42972, 59908)",DebtCon,Office,"[3, 4)",0,0,"[0, 23)",2,6,nan
261,438,"[8316, 10070)","[39344, 46689)","[59908, 76844)",DebtCon,Office,"[1, 2)",0,0,"[163, 187)",1,20,"[37, 40)"
262,328,"[8316, 10070)","[46689, 54034)","[42972, 59908)",DebtCon,Office,"[0, 1)",0,0,"[163, 187)",0,21,"[34, 37)"
263,444,"[8316, 10070)","[46689, 54034)","[42972, 59908)",DebtCon,Office,"[2, 3)",0,0,"[70, 93)",5,18,nan
264,442,"[8316, 10070)","[46689, 54034)","[42972, 59908)",DebtCon,Office,"[4, 5)",0,0,"[70, 93)",3,12,"[34, 37)"
265,394,"[8316, 10070)","[54034, 61379)","[76844, 93780)",DebtCon,Office,"[5, 6)",0,0,"[93, 116)",1,15,"[25, 28)"
266,446,"[8316, 10070)","[61379, 68724)","[59908, 76844)",DebtCon,Office,"[5, 6)",0,0,"[93, 116)",2,15,"[25, 28)"
267,358,"[8316, 10070)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[6, 7)",0,0,"[93, 116)",2,14,"[25, 28)"
268,317,"[8316, 10070)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[6, 7)",0,0,"[93, 116)",2,15,"[25, 28)"
269,486,"[8316, 10070)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[9, 10)",0,0,"[210, 233)",3,29,nan
270,403,"[8316, 10070)","[68724, 76070)","[76844, 93780)",DebtCon,Office,"[26, 27)",0,0,"[140, 163)",2,23,nan
271,423,"[8316, 10070)","[76070, 83415)","[110717, 127653)",DebtCon,Office,"[0, 1)",0,0,"[233, 257)",0,37,"[17, 20)"
272,452,"[8316, 10070)","[76070, 83415)","[110717, 127653)",DebtCon,Office,"[0, 1)",0,0,"[233, 257)",1,38,"[17, 20)"
273,355,"[8316, 10070)","[76070, 83415)","[110717, 127653)",DebtCon,Office,"[1, 2)",0,0,"[210, 233)",1,37,"[14, 17)"
274,389,"[8316, 10070)","[76070, 83415)","[110717, 127653)",DebtCon,Office,"[9, 10)",0,0,"[116, 140)",1,22,nan
275,421,"[8316, 10070)","[90760, 98105)","[110717, 127653)",DebtCon,Office,"[7, 8)",0,0,"[116, 140)",1,22,"[34, 37)"
276,494,"[8316, 10070)","[98105, 105450)","[110717, 127653)",DebtCon,Office,"[8, 9)",0,0,"[70, 93)",3,21,nan
277,612,"[10070, 11824)","[9964, 17309)","[26036, 42972)",DebtCon,Office,"[6, 7)",0,1,"[93, 116)",0,17,nan
278,666,"[10070, 11824)","[17309, 24654)","[26036, 42972)",DebtCon,Office,"[7, 8)",0,1,"[93, 116)",0,16,"[17, 20)"
279,662,"[10070, 11824)","[17309, 24654)","[26036, 42972)",DebtCon,Office,"[13, 14)",0,0,"[116, 140)",0,5,nan
280,634,"[10070, 11824)","[39344, 46689)","[42972, 59908)",DebtCon,Office,"[1, 2)",0,0,"[163, 187)",1,21,"[37, 40)"
281,542,"[10070, 11824)","[46689, 54034)","[42972, 59908)",DebtCon,Office,"[1, 2)",0,0,"[163, 187)",1,21,"[37, 40)"
282,555,"[10070, 11824)","[46689, 54034)","[59908, 76844)",DebtCon,Office,"[4, 5)",0,0,"[70, 93)",2,11,"[37, 40)"
283,638,"[10070, 11824)","[54034, 61379)","[59908, 76844)",DebtCon,Office,"[4, 5)",0,0,"[70, 93)",1,15,"[25, 28)"
284,541,"[10070, 11824)","[54034, 61379)","[59908, 76844)",DebtCon,Office,"[5, 6)",0,0,"[70, 93)",2,14,"[25, 28)"
285,538,"[10070, 11824)","[54034, 61379)","[59908, 76844)",DebtCon,Office,"[12, 13)",0,0,"[233, 257)",4,37,nan
286,650,"[10070, 11824)","[54034, 61379)","[76844, 93780)",DebtCon,Office,"[6, 7)",0,0,"[93, 116)",2,14,"[25, 28)"
287,529,"[10070, 11824)","[54034, 61379)","[76844, 93780)",DebtCon,Office,"[14, 15)",0,0,"[93, 116)",0,24,nan
288,576,"[10070, 11824)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[3, 4)",1,3,"[163, 187)",3,29,"[37, 40)"
289,548,"[10070, 11824)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[4, 5)",2,3,"[187, 210)",2,30,"[37, 40)"
290,595,"[10070, 11824)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[5, 6)",0,0,"[93, 116)",2,15,"[28, 31)"
291,639,"[10070, 11824)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[6, 7)",0,0,"[93, 116)",1,14,"[25, 28)"
292,514,"[10070, 11824)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[6, 7)",1,1,"[187, 210)",3,29,"[37, 40)"
293,615,"[10070, 11824)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[9, 10)",0,5,"[116, 140)",3,34,nan
294,683,"[10070, 11824)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[20, 21)",0,0,"[210, 233)",2,24,nan
295,592,"[10070, 11824)","[68724, 76070)","[76844, 93780)",DebtCon,Office,"[4, 5)",1,2,"[163, 187)",3,30,"[37, 40)"
296,580,"[10070, 11824)","[68724, 76070)","[76844, 93780)",DebtCon,Office,"[5, 6)",1,2,"[163, 187)",3,30,"[37, 40)"
297,560,"[10070, 11824)","[68724, 76070)","[76844, 93780)",DebtCon,Office,"[15, 16)",0,0,"[93, 116)",0,8,"[25, 28)"
298,543,"[10070, 11824)","[68724, 76070)","[93780, 110717)",DebtCon,Office,"[7, 8)",0,0,"[210, 233)",3,28,"[40, 43)"
299,693,"[10070, 11824)","[83415, 90760)","[110717, 127653)",DebtCon,Office,"[11, 12)",0,0,"[140, 163)",1,22,"[37, 40)"
300,861,"[11824, 13578)","[17309, 24654)","[26036, 42972)",DebtCon,Office,"[5, 6)",0,1,"[93, 116)",0,17,"[20, 23)"
301,708,"[11824, 13578)","[31999, 39344)","[59908, 76844)",DebtCon,Office,"[23, 24)",0,0,"[233, 257)",1,29,"[25, 28)"
302,700,"[11824, 13578)","[54034, 61379)","[76844, 93780)",DebtCon,Office,"[12, 13)",0,0,"[116, 140)",0,24,"[37, 40)"
303,705,"[11824, 13578)","[61379, 68724)","[59908, 76844)",DebtCon,Office,"[6, 7)",0,0,"[93, 116)",2,14,"[23, 25)"
304,773,"[11824, 13578)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[4, 5)",1,2,"[163, 187)",3,30,"[34, 37)"
305,885,"[11824, 13578)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[6, 7)",1,3,"[163, 187)",3,30,"[37, 40)"
306,837,"[11824, 13578)","[61379, 68724)","[93780, 110717)",DebtCon,Office,"[8, 9)",0,0,"[210, 233)",3,28,"[40, 43)"
307,826,"[11824, 13578)","[61379, 68724)","[110717, 127653)",DebtCon,Office,"[9, 10)",0,0,"[140, 163)",0,12,"[37, 40)"
308,790,"[11824, 13578)","[68724, 76070)","[76844, 93780)",DebtCon,Office,"[6, 7)",2,3,"[187, 210)",3,29,"[37, 40)"
309,860,"[11824, 13578)","[68724, 76070)","[76844, 93780)",DebtCon,Office,"[13, 14)",0,0,"[233, 257)",3,37,"[40, 43)"
310,709,"[11824, 13578)","[68724, 76070)","[76844, 93780)",DebtCon,Office,"[16, 17)",0,1,"[70, 93)",0,8,"[23, 25)"
311,854,"[11824, 13578)","[68724, 76070)","[93780, 110717)",DebtCon,Office,"[9, 10)",0,0,"[140, 163)",1,13,"[37, 40)"
312,798,"[11824, 13578)","[68724, 76070)","[93780, 110717)",DebtCon,Office,"[10, 11)",0,0,"[163, 187)",0,13,"[37, 40)"
313,704,"[11824, 13578)","[83415, 90760)","[110717, 127653)",DebtCon,Office,"[9, 10)",0,0,"[116, 140)",1,21,"[37, 40)"
314,829,"[11824, 13578)","[83415, 90760)","[110717, 127653)",DebtCon,Office,"[10, 11)",0,0,"[210, 233)",0,12,"[40, 43)"
315,820,"[11824, 13578)","[90760, 98105)",nan,DebtCon,Office,"[8, 9)",0,1,"[187, 210)",0,19,nan
316,1036,"[13578, 15332)","[17309, 24654)","[26036, 42972)",DebtCon,Office,"[7, 8)",0,0,"[70, 93)",0,16,"[20, 23)"
317,1039,"[13578, 15332)","[46689, 54034)","[59908, 76844)",DebtCon,Office,"[0, 1)",0,0,"[140, 163)",0,25,"[28, 31)"
318,1080,"[13578, 15332)","[46689, 54034)","[59908, 76844)",DebtCon,Office,"[2, 3)",0,1,"[140, 163)",1,15,nan
319,955,"[13578, 15332)","[46689, 54034)","[59908, 76844)",DebtCon,Office,"[3, 4)",3,3,"[187, 210)",2,51,nan
320,1004,"[13578, 15332)","[46689, 54034)","[76844, 93780)",DebtCon,Office,"[0, 1)",0,0,"[163, 187)",0,25,"[31, 34)"
321,1042,"[13578, 15332)","[54034, 61379)","[59908, 76844)",DebtCon,Office,"[3, 4)",3,2,"[187, 210)",1,50,"[43, 46)"
322,1071,"[13578, 15332)","[54034, 61379)","[76844, 93780)",DebtCon,Office,"[1, 2)",0,0,"[140, 163)",0,25,nan
323,998,"[13578, 15332)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[5, 6)",0,0,"[116, 140)",0,19,"[23, 25)"
324,1028,"[13578, 15332)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[6, 7)",0,0,"[116, 140)",1,19,"[20, 23)"
325,933,"[13578, 15332)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[11, 12)",0,3,"[93, 116)",1,23,nan
326,1043,"[13578, 15332)","[68724, 76070)","[76844, 93780)",DebtCon,Office,"[5, 6)",0,0,"[93, 116)",1,19,"[20, 23)"
327,928,"[13578, 15332)","[68724, 76070)","[93780, 110717)",DebtCon,Office,"[9, 10)",0,0,"[210, 233)",2,28,"[40, 43)"
328,1002,"[13578, 15332)","[76070, 83415)","[93780, 110717)",DebtCon,Office,"[30, 31)",nan,1,"[327, 350)",1,50,"[31, 34)"
329,975,"[13578, 15332)","[76070, 83415)","[93780, 110717)",DebtCon,Office,"[30, 31)",nan,1,"[327, 350)",2,50,nan
330,1072,"[13578, 15332)","[83415, 90760)","[110717, 127653)",DebtCon,Office,"[0, 1)",nan,3,"[257, 280)",1,30,nan
331,1040,"[13578, 15332)","[90760, 98105)","[110717, 127653)",DebtCon,Office,"[3, 4)",0,0,"[257, 280)",0,33,"[28, 31)"
332,1069,"[13578, 15332)","[120140, 127485)","[144589, 161525)",DebtCon,Office,"[5, 6)",0,0,"[116, 140)",1,21,nan
333,1090,"[13578, 15332)",nan,"[42972, 59908)",DebtCon,Office,"[0, 1)",0,0,"[70, 93)",1,8,"[37, 40)"
334,1120,"[13578, 15332)",nan,"[42972, 59908)",DebtCon,Office,"[1, 2)",0,0,"[70, 93)",1,9,"[37, 40)"
335,1062,"[13578, 15332)",nan,"[42972, 59908)",DebtCon,Office,"[2, 3)",0,0,"[70, 93)",2,9,nan
336,1045,"[13578, 15332)",nan,"[42972, 59908)",DebtCon,Office,"[8, 9)",nan,nan,nan,nan,nan,nan
337,1114,"[13578, 15332)",nan,"[76844, 93780)",DebtCon,Office,"[28, 29)",0,0,"[303, 327)",0,15,"[14, 17)"
338,1059,"[13578, 15332)",nan,"[76844, 93780)",DebtCon,Office,"[28, 29)",0,0,"[303, 327)",0,16,nan
339,1282,"[15332, 17086)","[46689, 54034)","[76844, 93780)",DebtCon,Office,"[29, 30)",0,0,"[187, 210)",0,22,"[31, 34)"
340,1143,"[15332, 17086)","[46689, 54034)","[76844, 93780)",DebtCon,Office,"[30, 31)",0,0,"[210, 233)",0,22,nan
341,1230,"[15332, 17086)","[54034, 61379)","[59908, 76844)",DebtCon,Office,"[3, 4)",2,3,"[187, 210)",1,50,"[40, 43)"
342,1297,"[15332, 17086)","[54034, 61379)","[76844, 93780)",DebtCon,Office,"[0, 1)",0,0,"[70, 93)",0,23,nan
343,1232,"[15332, 17086)","[54034, 61379)","[76844, 93780)",DebtCon,Office,"[27, 28)",0,0,"[210, 233)",0,21,"[34, 37)"
344,1159,"[15332, 17086)","[54034, 61379)","[76844, 93780)",DebtCon,Office,"[29, 30)",0,0,"[210, 233)",0,21,"[31, 34)"
345,1199,"[15332, 17086)","[54034, 61379)","[76844, 93780)",DebtCon,Office,"[31, 32)",0,0,"[210, 233)",0,21,"[31, 34)"
346,1195,"[15332, 17086)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[1, 2)",0,0,"[140, 163)",0,24,"[23, 25)"
347,1208,"[15332, 17086)","[61379, 68724)","[76844, 93780)",DebtCon,Office,"[2, 3)",0,0,"[163, 187)",0,25,"[20, 23)"
348,1256,"[15332, 17086)","[61379, 68724)","[93780, 110717)",DebtCon,Office,"[0, 1)",0,1,"[140, 163)",0,25,"[23, 25)"
349,1225,"[15332, 17086)","[61379, 68724)","[93780, 110717)",DebtCon,Office,"[1, 2)",0,0,"[140, 163)",3,19,"[31, 34)"
350,1233,"[15332, 17086)","[68724, 76070)","[76844, 93780)",DebtCon,Office,"[2, 3)",0,0,"[116, 140)",1,20,"[23, 25)"
351,1207,"[15332, 17086)","[68724, 76070)","[76844, 93780)",DebtCon,Office,"[3, 4)",0,0,"[163, 187)",0,25,"[23, 25)"
352,1248,"[15332, 17086)","[68724, 76070)","[93780, 110717)",DebtCon,Office,"[0, 1)",0,0,"[116, 140)",3,20,"[31, 34)"
353,1254,"[15332, 17086)","[68724, 76070)","[93780, 110717)",DebtCon,Office,"[0, 1)",0,0,"[140, 163)",4,19,"[28, 31)"
354,1217,"[15332, 17086)","[83415, 90760)","[93780, 110717)",DebtCon,Office,"[30, 31)",nan,0,"[327, 350)",2,49,"[34, 37)"
355,1250,"[15332, 17086)","[90760, 98105)","[110717, 127653)",DebtCon,Office,"[0, 1)",nan,2,"[233, 257)",1,29,"[40, 43)"
356,1142,"[15332, 17086)","[90760, 98105)","[110717, 127653)",DebtCon,Office,"[0, 1)",nan,3,"[233, 257)",1,30,"[40, 43)"
357,1173,"[15332, 17086)","[90760, 98105)","[110717, 127653)",DebtCon,Office,"[4, 5)",0,1,"[257, 280)",0,34,"[28, 31)"
358,1147,"[15332, 17086)","[90760, 98105)","[110717, 127653)",DebtCon,Office,"[12, 13)",0,0,"[210, 233)",0,12,"[40, 43)"
359,1267,"[15332, 17086)","[98105, 105450)","[110717, 127653)",DebtCon,Office,"[1, 2)",0,0,"[257, 280)",0,34,"[25, 28)"
360,1165,"[15332, 17086)","[98105, 105450)","[110717, 127653)",DebtCon,Office,"[3, 4)",0,1,"[233, 257)",1,34,"[25, 28)"
361,1128,"[15332, 17086)","[98105, 105450)","[110717, 127653)",DebtCon,Office,"[5, 6)",0,0,"[257, 280)",0,34,"[28, 31)"
362,1131,"[15332, 17086)","[98105, 105450)","[144589, 161525)",DebtCon,Office,"[3, 4)",nan,nan,"[93, 116)",3,15,"[31, 34)"
363,1243,"[15332, 17086)","[120140, 127485)","[161525, 178461)",DebtCon,Office,"[5, 6)",0,0,"[116, 140)",1,21,"[25, 28)"
364,1274,"[15332, 17086)","[127485, 134830)","[161525, 178461)",DebtCon,Office,"[4, 5)",0,0,"[116, 140)",0,20,"[28, 31)"
365,1157,"[15332, 17086)",nan,"[42972, 59908)",DebtCon,Office,"[2, 3)",0,0,"[93, 116)",2,8,"[40, 43)"
366,1237,"[15332, 17086)",nan,"[76844, 93780)",DebtCon,Office,"[30, 31)",0,0,"[303, 327)",0,16,"[14, 17)"
367,1381,"[17086, 18840)","[2619, 9964)","[59908, 76844)",DebtCon,Office,nan,0,0,"[233, 257)",0,22,nan
368,1414,"[17086, 18840)","[31999, 39344)","[59908, 76844)",DebtCon,Office,"[13, 14)",0,2,"[116, 140)",1,22,nan
369,1361,"[17086, 18840)","[54034, 61379)","[59908, 76844)",DebtCon,Office,"[0, 1)",0,0,"[187, 210)",0,24,"[31, 34)"
370,1324,"[17086, 18840)","[54034, 61379)","[59908, 76844)",DebtCon,Office,"[0, 1)",0,0,"[187, 210)",0,25,"[28, 31)"
371,1331,"[17086, 18840)","[54034, 61379)","[59908, 76844)",DebtCon,Office,"[4, 5)",0,0,"[23, 46)",5,11,nan
372,1445,"[17086, 18840)","[54034, 61379)","[76844, 93780)",DebtCon,Office,"[0, 1)",0,0,"[46, 70)",0,22,"[34, 37)"
